open,high,low,close
118.620003,119.43,118.360001,118.790001
119.239998,119.300003,117.669998,117.760002
117.760002,118.599998,117.269997,118.389999
118.129997,118.68,117.709999,118.559998
117.540001,118.110001,116.260002,116.620003
115.0,115.480003,113.309998,113.949997
114.07,114.949997,113.580002,114.940002
115.300003,115.440002,114.07,114.599998
113.870003,114.5,112.940002,114.389999
114.419998,114.43,112.559998,113.019997
113.769997,114.720001,112.75,113.370003
114.120003,115.209999,113.970001,114.379997
114.650002,114.739998,113.610001,113.910004
114.370003,115.089996,113.540001,115.080002
111.010002,113.68,111.0,112.080002
111.57,111.57,108.230003,108.970001
110.629997,112.75,110.550003,112.699997
113.370003,114.25,113.040001,114.160004
114.669998,115.18,113.669998,114.279999
114.199997,115.129997,113.809998,114.190002
113.940002,114.199997,112.970001,114.199997
113.360001,116.790001,112.970001,116.699997
116.629997,116.970001,115.360001,115.849998
116.43,117.5,115.849998,117.239998
117.709999,118.699997,117.5,117.870003
118.629997,118.720001,117.57,117.93
118.389999,118.400002,116.68,116.779999
117.5,117.639999,116.699997,117.290001
117.739998,118.279999,116.580002,116.860001
117.32,119.610001,116.889999,119.370003
118.989998,120.849998,118.660004,120.610001
121.25,122.199997,120.559998,121.919998
121.919998,122.099998,120.25,120.610001
119.900002,121.010002,119.309998,121.0
121.389999,121.849998,117.779999,121.629997
122.0,122.07,120.75,121.220001
122.419998,125.0,121.510002,123.339996
127.519997,128.330002,123.629997,125.0
124.650002,125.839996,123.709999,123.940002
123.849998,124.580002,122.860001,124.309998
124.059998,124.800003,122.07,123.089996
123.089996,123.919998,122.309998,122.510002
122.940002,124.790001,122.510002,124.360001
124.980003,125.839996,124.620003,125.150002
125.25,125.449997,124.550003,125.260002
125.339996,126.089996,124.529999,125.059998
125.07,125.480003,124.540001,124.879997
125.199997,125.379997,124.75,124.900002
124.699997,125.0,124.18,124.879997
124.910004,124.919998,123.699997,123.900002
123.5,123.919998,122.779999,123.300003
123.660004,124.379997,122.849998,124.370003
124.010002,124.260002,123.639999,123.910004
123.599998,124.160004,123.279999,123.559998
123.330002,124.830002,123.110001,124.150002
124.510002,125.089996,124.25,124.370003
124.470001,124.690002,123.089996,123.480003
123.120003,124.370003,123.099998,123.889999
124.050003,125.190002,123.910004,124.959999
124.349998,126.730003,124.349998,126.540001
126.599998,126.599998,125.150002,125.839996
125.599998,126.220001,125.099998,126.120003
126.379997,126.629997,125.599998,126.169998
126.849998,126.860001,126.0,126.510002
126.669998,129.940002,126.470001,129.729996
130.039993,131.979996,129.949997,131.050003
130.919998,131.080002,129.809998,130.270004
129.710007,129.949997,127.099998,127.099998
125.959999,128.759995,125.75,128.690002
128.029999,128.350006,126.660004,127.209999
126.889999,128.800003,126.889999,127.769997
127.980003,129.100006,127.669998,128.350006
128.199997,129.179993,128.199997,129.070007
129.910004,129.940002,128.259995,128.649994
128.649994,129.169998,128.029999,128.639999
129.130005,130.009995,128.389999,129.940002
130.5,130.729996,129.559998,130.080002
127.559998,128.600006,127.300003,127.959999
127.370003,128.160004,126.800003,127.309998
127.610001,129.009995,127.43,128.690002
129.210007,129.470001,128.399994,129.229996
129.179993,129.289993,127.550003,128.089996
128.029999,128.589996,127.449997,128.270004
128.380005,129.089996,127.800003,128.770004
129.169998,129.279999,127.550003,128.190002
128.25,128.800003,127.830002,128.470001
128.429993,129.059998,128.080002,128.740005
129.039993,129.25,128.330002,128.990005
129.679993,130.699997,129.199997,130.240005
130.229996,130.639999,128.229996,128.880005
129.009995,129.660004,128.460007,129.050003
128.210007,128.25,126.75,127.82
128.490005,128.949997,127.580002,127.879997
128.199997,128.470001,127.32,127.540001
128.679993,129.389999,128.009995,128.570007
128.740005,130.470001,128.600006,130.110001
130.070007,130.660004,129.5,130.0
129.779999,132.130005,129.699997,132.070007
132.720001,133.410004,132.149994,133.279999
133.5,133.5,132.220001,132.289993
131.639999,132.259995,130.940002,131.039993
131.740005,131.800003,129.270004,129.690002
130.5,132.970001,129.929993,131.289993
132.009995,132.119995,130.880005,130.990005
131.410004,131.940002,128.649994,129.5
130.229996,130.229996,126.279999,127.169998
122.0,123.279999,119.5,120.0
119.589996,121.93,119.25,120.75
122.830002,123.209999,121.349998,122.150002
122.029999,124.610001,121.540001,124.220001
121.5,123.809998,120.510002,123.18
123.93,124.18,115.269997,120.800003
119.529999,120.699997,118.150002,119.019997
119.129997,119.129997,113.550003,115.080002
116.730003,118.489998,115.830002,117.199997
114.480003,117.879997,114.209999,116.339996
116.809998,117.790001,116.010002,117.790001
118.389999,119.129997,116.839996,117.019997
118.199997,121.949997,117.800003,121.769997
122.400002,122.980003,120.900002,121.470001
121.230003,121.309998,119.940002,120.839996
121.010002,121.139999,120.07,120.379997
120.120003,121.690002,119.82,120.410004
120.57,122.099998,120.400002,120.870003
120.32,121.790001,117.949997,118.419998
118.379997,118.449997,114.0,115.099998
115.110001,116.480003,114.300003,115.400002
115.949997,117.57,115.07,117.43
117.690002,117.800003,116.330002,117.309998
117.0,117.949997,116.57,117.949997
117.980003,119.5,117.639999,118.910004
119.220001,119.940002,118.949997,119.68
119.220001,119.239998,117.650002,117.769997
117.860001,121.519997,117.610001,120.309998
120.0,121.690002,118.849998,120.209999
120.080002,122.5,119.629997,120.57
120.900002,121.5,119.269997,119.870003
119.849998,120.360001,118.510002,119.239998
119.5,119.769997,118.800003,119.089996
118.919998,119.199997,118.480003,119.040001
118.860001,118.989998,116.93,117.400002
117.0,117.559998,116.300003,117.269997
116.959999,118.68,116.860001,118.010002
118.190002,118.25,116.650002,116.919998
117.0,117.529999,116.059998,116.349998
116.599998,116.830002,114.769997,115.050003
116.029999,117.839996,115.510002,116.860001
117.550003,119.660004,117.290001,118.690002
118.860001,120.949997,118.32,120.669998
120.980003,123.879997,120.029999,123.410004
123.550003,125.43,123.040001,124.900002
124.82,125.5,124.279999,124.349998
124.349998,126.120003,124.059998,126.089996
125.610001,126.730003,124.800003,126.620003
127.489998,129.270004,127.370003,128.339996
128.039993,128.339996,127.400002,127.870003
128.410004,128.429993,126.839996,127.919998
128.229996,128.350006,127.449997,127.550003
128.100006,128.479996,126.779999,127.040001
127.309998,129.25,126.949997,128.929993
129.380005,129.899994,128.380005,129.369995
130.0,131.740005,129.770004,131.479996
131.630005,133.139999,131.440002,132.779999
132.679993,132.949997,131.080002,132.179993
131.580002,131.580002,129.600006,130.979996
130.169998,130.660004,129.520004,130.320007
132.25,133.490005,130.679993,133.229996
133.220001,135.490005,130.399994,130.839996
131.240005,132.850006,130.759995,130.979996
130.979996,132.059998,130.300003,132.059998
132.240005,133.0,131.660004,131.839996
132.600006,134.440002,132.440002,134.199997
134.490005,134.5,133.309998,134.139999
134.100006,134.940002,133.679993,134.190002
134.699997,134.699997,133.699997,134.050003
134.100006,134.229996,132.550003,133.850006
133.449997,133.699997,132.660004,133.440002
133.070007,133.869995,133.020004,133.839996
133.5,134.089996,133.169998,133.529999
133.5,133.910004,132.899994,133.720001
133.600006,136.789993,133.460007,136.119995
135.889999,136.119995,134.330002,135.360001
